timestamp,user_id,now_id,endpoint,use_case,type,ip,jwt_payload,label
2025-06-22T17:57:44.818Z,user006,user006,/logout,Logout,AUTH,26.183.28.98,eyJ1c2VyX2lkIjoidXNlcjAwNiIsImlhdCI6MTc1MDYxNTA2NDc5NywiZXhwIjoxNzUwNjE1MDY4Mzk3fQ,normal
2025-06-22T17:57:44.933Z,user007,user007,/login,Login,AUTH,188.11.119.173,eyJ1c2VyX2lkIjoidXNlcjAwNyIsImlhdCI6MTc1MDYxNTA2NDkzNiwiZXhwIjoxNzUwNjE1MDY4NTM2fQ,normal
2025-06-22T17:57:44.939Z,user007,user007,/browse,ViewPage,READ,188.11.119.173,eyJ1c2VyX2lkIjoidXNlcjAwNyIsImlhdCI6MTc1MDYxNTA2NDkzNiwiZXhwIjoxNzUwNjE1MDY4NTM2fQ,normal
2025-06-22T17:57:44.944Z,user007,user007,/edit,EditContent,UPDATE,188.11.119.173,eyJ1c2VyX2lkIjoidXNlcjAwNyIsImlhdCI6MTc1MDYxNTA2NDkzNiwiZXhwIjoxNzUwNjE1MDY4NTM2fQ,normal
2025-06-22T17:57:44.949Z,user007,user007,/browse,ViewPage,READ,188.11.119.173,eyJ1c2VyX2lkIjoidXNlcjAwNyIsImlhdCI6MTc1MDYxNTA2NDkzNiwiZXhwIjoxNzUwNjE1MDY4NTM2fQ,normal
2025-06-22T17:57:44.956Z,user007,user007,/logout,Logout,AUTH,188.11.119.173,eyJ1c2VyX2lkIjoidXNlcjAwNyIsImlhdCI6MTc1MDYxNTA2NDkzNiwiZXhwIjoxNzUwNjE1MDY4NTM2fQ,normal
2025-06-22T17:57:45.074Z,user008,user008,/login,Login,AUTH,241.77.5.149,eyJ1c2VyX2lkIjoidXNlcjAwOCIsImlhdCI6MTc1MDYxNTA2NTA3NiwiZXhwIjoxNzUwNjE1MDY4Njc2fQ,normal
2025-06-22T17:57:45.079Z,user008,user008,/browse,ViewPage,READ,241.77.5.149,eyJ1c2VyX2lkIjoidXNlcjAwOCIsImlhdCI6MTc1MDYxNTA2NTA3NiwiZXhwIjoxNzUwNjE1MDY4Njc2fQ,normal
2025-06-22T17:57:45.082Z,user008,user008,/edit,EditContent,UPDATE,241.77.5.149,eyJ1c2VyX2lkIjoidXNlcjAwOCIsImlhdCI6MTc1MDYxNTA2NTA3NiwiZXhwIjoxNzUwNjE1MDY4Njc2fQ,normal
2025-06-22T17:57:45.086Z,user008,user008,/browse,ViewPage,READ,241.77.5.149,eyJ1c2VyX2lkIjoidXNlcjAwOCIsImlhdCI6MTc1MDYxNTA2NTA3NiwiZXhwIjoxNzUwNjE1MDY4Njc2fQ,normal
2025-06-22T17:57:45.089Z,user008,user008,/logout,Logout,AUTH,241.77.5.149,eyJ1c2VyX2lkIjoidXNlcjAwOCIsImlhdCI6MTc1MDYxNTA2NTA3NiwiZXhwIjoxNzUwNjE1MDY4Njc2fQ,normal
2025-06-22T17:57:45.199Z,user009,user009,/login,Login,AUTH,186.19.129.40,eyJ1c2VyX2lkIjoidXNlcjAwOSIsImlhdCI6MTc1MDYxNTA2NTIwMSwiZXhwIjoxNzUwNjE1MDY4ODAxfQ,normal
2025-06-22T17:57:45.204Z,user009,user009,/browse,ViewPage,READ,186.19.129.40,eyJ1c2VyX2lkIjoidXNlcjAwOSIsImlhdCI6MTc1MDYxNTA2NTIwMSwiZXhwIjoxNzUwNjE1MDY4ODAxfQ,normal
2025-06-22T17:57:45.207Z,user009,user009,/browse,ViewPage,READ,186.19.129.40,eyJ1c2VyX2lkIjoidXNlcjAwOSIsImlhdCI6MTc1MDYxNTA2NTIwMSwiZXhwIjoxNzUwNjE1MDY4ODAxfQ,normal
2025-06-22T17:57:45.210Z,user009,user009,/logout,Logout,AUTH,186.19.129.40,eyJ1c2VyX2lkIjoidXNlcjAwOSIsImlhdCI6MTc1MDYxNTA2NTIwMSwiZXhwIjoxNzUwNjE1MDY4ODAxfQ,normal
2025-06-22T17:57:45.323Z,user010,user010,/login,Login,AUTH,158.33.157.37,eyJ1c2VyX2lkIjoidXNlcjAxMCIsImlhdCI6MTc1MDYxNTA2NTMyNiwiZXhwIjoxNzUwNjE1MDY4OTI2fQ,normal
2025-06-22T17:57:45.329Z,user010,user010,/browse,ViewPage,READ,158.33.157.37,eyJ1c2VyX2lkIjoidXNlcjAxMCIsImlhdCI6MTc1MDYxNTA2NTMyNiwiZXhwIjoxNzUwNjE1MDY4OTI2fQ,normal
2025-06-22T17:57:45.333Z,user010,user010,/logout,Logout,AUTH,158.33.157.37,eyJ1c2VyX2lkIjoidXNlcjAxMCIsImlhdCI6MTc1MDYxNTA2NTMyNiwiZXhwIjoxNzUwNjE1MDY4OTI2fQ,normal
2025-06-22T17:57:45.448Z,user011,user011,/login,Login,AUTH,44.200.152.99,eyJ1c2VyX2lkIjoidXNlcjAxMSIsImlhdCI6MTc1MDYxNTA2NTQ1MCwiZXhwIjoxNzUwNjE1MDY5MDUwfQ,normal
2025-06-22T17:57:45.452Z,user011,user011,/browse,ViewPage,READ,44.200.152.99,eyJ1c2VyX2lkIjoidXNlcjAxMSIsImlhdCI6MTc1MDYxNTA2NTQ1MCwiZXhwIjoxNzUwNjE1MDY5MDUwfQ,normal
2025-06-22T17:57:45.559Z,user012,user012,/login,Login,AUTH,57.203.10.23,eyJ1c2VyX2lkIjoidXNlcjAxMiIsImlhdCI6MTc1MDYxNTA2NTU2MSwiZXhwIjoxNzUwNjE1MDY5MTYxfQ,normal
2025-06-22T17:57:45.563Z,user012,user012,/browse,ViewPage,READ,57.203.10.23,eyJ1c2VyX2lkIjoidXNlcjAxMiIsImlhdCI6MTc1MDYxNTA2NTU2MSwiZXhwIjoxNzUwNjE1MDY5MTYxfQ,normal
2025-06-22T17:57:45.568Z,user012,user012,/edit,EditContent,UPDATE,57.203.10.23,eyJ1c2VyX2lkIjoidXNlcjAxMiIsImlhdCI6MTc1MDYxNTA2NTU2MSwiZXhwIjoxNzUwNjE1MDY5MTYxfQ,normal
2025-06-22T17:57:45.571Z,user012,user012,/logout,Logout,AUTH,57.203.10.23,eyJ1c2VyX2lkIjoidXNlcjAxMiIsImlhdCI6MTc1MDYxNTA2NTU2MSwiZXhwIjoxNzUwNjE1MDY5MTYxfQ,normal
2025-06-22T17:57:45.682Z,user013,user013,/login,Login,AUTH,63.104.136.50,eyJ1c2VyX2lkIjoidXNlcjAxMyIsImlhdCI6MTc1MDYxNTA2NTY4NSwiZXhwIjoxNzUwNjE1MDY5Mjg1fQ,normal
2025-06-22T17:57:45.687Z,user013,user013,/browse,ViewPage,READ,63.104.136.50,eyJ1c2VyX2lkIjoidXNlcjAxMyIsImlhdCI6MTc1MDYxNTA2NTY4NSwiZXhwIjoxNzUwNjE1MDY5Mjg1fQ,normal
2025-06-22T17:57:45.691Z,user013,user013,/edit,EditContent,UPDATE,63.104.136.50,eyJ1c2VyX2lkIjoidXNlcjAxMyIsImlhdCI6MTc1MDYxNTA2NTY4NSwiZXhwIjoxNzUwNjE1MDY5Mjg1fQ,normal
2025-06-22T17:57:45.694Z,user013,user013,/browse,ViewPage,READ,63.104.136.50,eyJ1c2VyX2lkIjoidXNlcjAxMyIsImlhdCI6MTc1MDYxNTA2NTY4NSwiZXhwIjoxNzUwNjE1MDY5Mjg1fQ,normal
2025-06-22T17:57:45.697Z,user013,user013,/logout,Logout,AUTH,63.104.136.50,eyJ1c2VyX2lkIjoidXNlcjAxMyIsImlhdCI6MTc1MDYxNTA2NTY4NSwiZXhwIjoxNzUwNjE1MDY5Mjg1fQ,normal
2025-06-22T17:57:45.807Z,user014,user014,/login,Login,AUTH,209.214.167.182,eyJ1c2VyX2lkIjoidXNlcjAxNCIsImlhdCI6MTc1MDYxNTA2NTgwOSwiZXhwIjoxNzUwNjE1MDY5NDA5fQ,normal
2025-06-22T17:57:45.811Z,user014,user014,/browse,ViewPage,READ,209.214.167.182,eyJ1c2VyX2lkIjoidXNlcjAxNCIsImlhdCI6MTc1MDYxNTA2NTgwOSwiZXhwIjoxNzUwNjE1MDY5NDA5fQ,normal
2025-06-22T17:57:45.814Z,user014,user014,/logout,Logout,AUTH,209.214.167.182,eyJ1c2VyX2lkIjoidXNlcjAxNCIsImlhdCI6MTc1MDYxNTA2NTgwOSwiZXhwIjoxNzUwNjE1MDY5NDA5fQ,normal
2025-06-22T17:57:45.931Z,user015,user015,/login,Login,AUTH,55.63.217.199,eyJ1c2VyX2lkIjoidXNlcjAxNSIsImlhdCI6MTc1MDYxNTA2NTkzNCwiZXhwIjoxNzUwNjE1MDY5NTM0fQ,normal
2025-06-22T17:57:46.041Z,user016,user016,/login,Login,AUTH,213.171.154.64,eyJ1c2VyX2lkIjoidXNlcjAxNiIsImlhdCI6MTc1MDYxNTA2NjA0MywiZXhwIjoxNzUwNjE1MDY5NjQzfQ,normal
2025-06-22T17:57:46.045Z,user016,user016,/browse,ViewPage,READ,213.171.154.64,eyJ1c2VyX2lkIjoidXNlcjAxNiIsImlhdCI6MTc1MDYxNTA2NjA0MywiZXhwIjoxNzUwNjE1MDY5NjQzfQ,normal
2025-06-22T17:57:46.048Z,user016,user016,/edit,EditContent,UPDATE,213.171.154.64,eyJ1c2VyX2lkIjoidXNlcjAxNiIsImlhdCI6MTc1MDYxNTA2NjA0MywiZXhwIjoxNzUwNjE1MDY5NjQzfQ,normal
2025-06-22T17:57:46.164Z,user017,user017,/login,Login,AUTH,174.6.82.113,eyJ1c2VyX2lkIjoidXNlcjAxNyIsImlhdCI6MTc1MDYxNTA2NjE2NiwiZXhwIjoxNzUwNjE1MDY5NzY2fQ,normal
2025-06-22T17:57:46.168Z,user017,user017,/edit,EditContent,UPDATE,174.6.82.113,eyJ1c2VyX2lkIjoidXNlcjAxNyIsImlhdCI6MTc1MDYxNTA2NjE2NiwiZXhwIjoxNzUwNjE1MDY5NzY2fQ,normal
2025-06-22T17:57:46.273Z,user018,user018,/login,Login,AUTH,107.73.199.140,eyJ1c2VyX2lkIjoidXNlcjAxOCIsImlhdCI6MTc1MDYxNTA2NjI3NiwiZXhwIjoxNzUwNjE1MDY5ODc2fQ,normal
2025-06-22T17:57:46.278Z,user018,user018,/edit,EditContent,UPDATE,107.73.199.140,eyJ1c2VyX2lkIjoidXNlcjAxOCIsImlhdCI6MTc1MDYxNTA2NjI3NiwiZXhwIjoxNzUwNjE1MDY5ODc2fQ,normal
2025-06-22T17:57:46.281Z,user018,user018,/logout,Logout,AUTH,107.73.199.140,eyJ1c2VyX2lkIjoidXNlcjAxOCIsImlhdCI6MTc1MDYxNTA2NjI3NiwiZXhwIjoxNzUwNjE1MDY5ODc2fQ,normal
2025-06-22T17:57:46.399Z,user019,user019,/login,Login,AUTH,31.186.36.57,eyJ1c2VyX2lkIjoidXNlcjAxOSIsImlhdCI6MTc1MDYxNTA2NjQwMSwiZXhwIjoxNzUwNjE1MDcwMDAxfQ,normal
2025-06-22T17:57:46.403Z,user019,user019,/logout,Logout,AUTH,31.186.36.57,eyJ1c2VyX2lkIjoidXNlcjAxOSIsImlhdCI6MTc1MDYxNTA2NjQwMSwiZXhwIjoxNzUwNjE1MDcwMDAxfQ,normal
2025-06-22T17:57:46.508Z,user020,user020,/login,Login,AUTH,233.244.241.209,eyJ1c2VyX2lkIjoidXNlcjAyMCIsImlhdCI6MTc1MDYxNTA2NjUxMCwiZXhwIjoxNzUwNjE1MDcwMTEwfQ,normal
2025-06-22T17:57:46.512Z,user020,user020,/edit,EditContent,UPDATE,233.244.241.209,eyJ1c2VyX2lkIjoidXNlcjAyMCIsImlhdCI6MTc1MDYxNTA2NjUxMCwiZXhwIjoxNzUwNjE1MDcwMTEwfQ,normal
2025-06-22T17:57:46.515Z,user020,user020,/edit,EditContent,UPDATE,233.244.241.209,eyJ1c2VyX2lkIjoidXNlcjAyMCIsImlhdCI6MTc1MDYxNTA2NjUxMCwiZXhwIjoxNzUwNjE1MDcwMTEwfQ,normal
2025-06-22T17:57:46.518Z,user020,user020,/edit,EditContent,UPDATE,233.244.241.209,eyJ1c2VyX2lkIjoidXNlcjAyMCIsImlhdCI6MTc1MDYxNTA2NjUxMCwiZXhwIjoxNzUwNjE1MDcwMTEwfQ,normal
2025-06-22T17:57:46.633Z,user021,user021,/login,Login,AUTH,199.39.209.36,eyJ1c2VyX2lkIjoidXNlcjAyMSIsImlhdCI6MTc1MDYxNTA2NjYzNSwiZXhwIjoxNzUwNjE1MDcwMjM1fQ,normal
2025-06-22T17:57:46.637Z,user021,user021,/browse,ViewPage,READ,199.39.209.36,eyJ1c2VyX2lkIjoidXNlcjAyMSIsImlhdCI6MTc1MDYxNTA2NjYzNSwiZXhwIjoxNzUwNjE1MDcwMjM1fQ,normal
2025-06-22T17:57:46.640Z,user021,user021,/edit,EditContent,UPDATE,199.39.209.36,eyJ1c2VyX2lkIjoidXNlcjAyMSIsImlhdCI6MTc1MDYxNTA2NjYzNSwiZXhwIjoxNzUwNjE1MDcwMjM1fQ,normal
2025-06-22T17:57:46.643Z,user021,user021,/edit,EditContent,UPDATE,199.39.209.36,eyJ1c2VyX2lkIjoidXNlcjAyMSIsImlhdCI6MTc1MDYxNTA2NjYzNSwiZXhwIjoxNzUwNjE1MDcwMjM1fQ,normal
2025-06-22T17:57:46.646Z,user021,user021,/browse,ViewPage,READ,199.39.209.36,eyJ1c2VyX2lkIjoidXNlcjAyMSIsImlhdCI6MTc1MDYxNTA2NjYzNSwiZXhwIjoxNzUwNjE1MDcwMjM1fQ,normal
2025-06-22T17:57:46.649Z,user021,user021,/logout,Logout,AUTH,199.39.209.36,eyJ1c2VyX2lkIjoidXNlcjAyMSIsImlhdCI6MTc1MDYxNTA2NjYzNSwiZXhwIjoxNzUwNjE1MDcwMjM1fQ,normal
2025-06-22T17:57:46.757Z,user022,user022,/login,Login,AUTH,218.89.186.32,eyJ1c2VyX2lkIjoidXNlcjAyMiIsImlhdCI6MTc1MDYxNTA2Njc1OSwiZXhwIjoxNzUwNjE1MDcwMzU5fQ,normal
2025-06-22T17:57:46.761Z,user022,user022,/browse,ViewPage,READ,218.89.186.32,eyJ1c2VyX2lkIjoidXNlcjAyMiIsImlhdCI6MTc1MDYxNTA2Njc1OSwiZXhwIjoxNzUwNjE1MDcwMzU5fQ,normal
2025-06-22T17:57:46.764Z,user022,user022,/edit,EditContent,UPDATE,218.89.186.32,eyJ1c2VyX2lkIjoidXNlcjAyMiIsImlhdCI6MTc1MDYxNTA2Njc1OSwiZXhwIjoxNzUwNjE1MDcwMzU5fQ,normal
2025-06-22T17:57:46.767Z,user022,user022,/edit,EditContent,UPDATE,218.89.186.32,eyJ1c2VyX2lkIjoidXNlcjAyMiIsImlhdCI6MTc1MDYxNTA2Njc1OSwiZXhwIjoxNzUwNjE1MDcwMzU5fQ,normal
2025-06-22T17:57:46.770Z,user022,user022,/browse,ViewPage,READ,218.89.186.32,eyJ1c2VyX2lkIjoidXNlcjAyMiIsImlhdCI6MTc1MDYxNTA2Njc1OSwiZXhwIjoxNzUwNjE1MDcwMzU5fQ,normal
2025-06-22T17:57:46.772Z,user022,user022,/logout,Logout,AUTH,218.89.186.32,eyJ1c2VyX2lkIjoidXNlcjAyMiIsImlhdCI6MTc1MDYxNTA2Njc1OSwiZXhwIjoxNzUwNjE1MDcwMzU5fQ,normal
2025-06-22T17:57:46.882Z,user023,user023,/login,Login,AUTH,3.68.146.21,eyJ1c2VyX2lkIjoidXNlcjAyMyIsImlhdCI6MTc1MDYxNTA2Njg4NSwiZXhwIjoxNzUwNjE1MDcwNDg1fQ,normal
2025-06-22T17:57:46.886Z,user023,user023,/browse,ViewPage,READ,3.68.146.21,eyJ1c2VyX2lkIjoidXNlcjAyMyIsImlhdCI6MTc1MDYxNTA2Njg4NSwiZXhwIjoxNzUwNjE1MDcwNDg1fQ,normal
2025-06-22T17:57:46.889Z,user023,user023,/edit,EditContent,UPDATE,3.68.146.21,eyJ1c2VyX2lkIjoidXNlcjAyMyIsImlhdCI6MTc1MDYxNTA2Njg4NSwiZXhwIjoxNzUwNjE1MDcwNDg1fQ,normal
2025-06-22T17:57:46.892Z,user023,user023,/browse,ViewPage,READ,3.68.146.21,eyJ1c2VyX2lkIjoidXNlcjAyMyIsImlhdCI6MTc1MDYxNTA2Njg4NSwiZXhwIjoxNzUwNjE1MDcwNDg1fQ,normal
2025-06-22T17:57:46.895Z,user023,user023,/logout,Logout,AUTH,3.68.146.21,eyJ1c2VyX2lkIjoidXNlcjAyMyIsImlhdCI6MTc1MDYxNTA2Njg4NSwiZXhwIjoxNzUwNjE1MDcwNDg1fQ,normal
2025-06-22T17:57:47.007Z,user024,user024,/login,Login,AUTH,125.20.152.121,eyJ1c2VyX2lkIjoidXNlcjAyNCIsImlhdCI6MTc1MDYxNTA2NzAwOSwiZXhwIjoxNzUwNjE1MDcwNjA5fQ,normal
2025-06-22T17:57:47.011Z,user024,user024,/browse,ViewPage,READ,125.20.152.121,eyJ1c2VyX2lkIjoidXNlcjAyNCIsImlhdCI6MTc1MDYxNTA2NzAwOSwiZXhwIjoxNzUwNjE1MDcwNjA5fQ,normal
2025-06-22T17:57:47.014Z,user024,user024,/edit,EditContent,UPDATE,125.20.152.121,eyJ1c2VyX2lkIjoidXNlcjAyNCIsImlhdCI6MTc1MDYxNTA2NzAwOSwiZXhwIjoxNzUwNjE1MDcwNjA5fQ,normal
2025-06-22T17:57:47.131Z,user025,user025,/login,Login,AUTH,180.161.113.80,eyJ1c2VyX2lkIjoidXNlcjAyNSIsImlhdCI6MTc1MDYxNTA2NzEzNCwiZXhwIjoxNzUwNjE1MDcwNzM0fQ,normal
2025-06-22T17:57:47.135Z,user025,user025,/browse,ViewPage,READ,180.161.113.80,eyJ1c2VyX2lkIjoidXNlcjAyNSIsImlhdCI6MTc1MDYxNTA2NzEzNCwiZXhwIjoxNzUwNjE1MDcwNzM0fQ,normal
2025-06-22T17:57:47.138Z,user025,user025,/edit,EditContent,UPDATE,180.161.113.80,eyJ1c2VyX2lkIjoidXNlcjAyNSIsImlhdCI6MTc1MDYxNTA2NzEzNCwiZXhwIjoxNzUwNjE1MDcwNzM0fQ,normal
2025-06-22T17:57:47.256Z,user026,user026,/login,Login,AUTH,96.190.115.167,eyJ1c2VyX2lkIjoidXNlcjAyNiIsImlhdCI6MTc1MDYxNTA2NzI1OSwiZXhwIjoxNzUwNjE1MDcwODU5fQ,normal
2025-06-22T17:57:47.261Z,user026,user026,/browse,ViewPage,READ,96.190.115.167,eyJ1c2VyX2lkIjoidXNlcjAyNiIsImlhdCI6MTc1MDYxNTA2NzI1OSwiZXhwIjoxNzUwNjE1MDcwODU5fQ,normal
2025-06-22T17:57:47.264Z,user026,user026,/edit,EditContent,UPDATE,96.190.115.167,eyJ1c2VyX2lkIjoidXNlcjAyNiIsImlhdCI6MTc1MDYxNTA2NzI1OSwiZXhwIjoxNzUwNjE1MDcwODU5fQ,normal
2025-06-22T17:57:47.267Z,user026,user026,/logout,Logout,AUTH,96.190.115.167,eyJ1c2VyX2lkIjoidXNlcjAyNiIsImlhdCI6MTc1MDYxNTA2NzI1OSwiZXhwIjoxNzUwNjE1MDcwODU5fQ,normal
2025-06-22T17:57:47.381Z,user027,user027,/login,Login,AUTH,211.1.85.165,eyJ1c2VyX2lkIjoidXNlcjAyNyIsImlhdCI6MTc1MDYxNTA2NzM4MywiZXhwIjoxNzUwNjE1MDcwOTgzfQ,normal
2025-06-22T17:57:47.490Z,user028,user028,/login,Login,AUTH,103.158.245.217,eyJ1c2VyX2lkIjoidXNlcjAyOCIsImlhdCI6MTc1MDYxNTA2NzQ5MiwiZXhwIjoxNzUwNjE1MDcxMDkyfQ,normal
2025-06-22T17:57:47.599Z,user029,user029,/login,Login,AUTH,171.173.86.144,eyJ1c2VyX2lkIjoidXNlcjAyOSIsImlhdCI6MTc1MDYxNTA2NzYwMSwiZXhwIjoxNzUwNjE1MDcxMjAxfQ,normal
2025-06-22T17:57:47.603Z,user029,user029,/edit,EditContent,UPDATE,171.173.86.144,eyJ1c2VyX2lkIjoidXNlcjAyOSIsImlhdCI6MTc1MDYxNTA2NzYwMSwiZXhwIjoxNzUwNjE1MDcxMjAxfQ,normal
2025-06-22T17:57:47.606Z,user029,user029,/logout,Logout,AUTH,171.173.86.144,eyJ1c2VyX2lkIjoidXNlcjAyOSIsImlhdCI6MTc1MDYxNTA2NzYwMSwiZXhwIjoxNzUwNjE1MDcxMjAxfQ,normal
2025-06-22T17:57:47.724Z,user030,user030,/login,Login,AUTH,56.134.235.38,eyJ1c2VyX2lkIjoidXNlcjAzMCIsImlhdCI6MTc1MDYxNTA2NzcyNiwiZXhwIjoxNzUwNjE1MDcxMzI2fQ,normal
2025-06-22T17:57:47.728Z,user030,user030,/browse,ViewPage,READ,56.134.235.38,eyJ1c2VyX2lkIjoidXNlcjAzMCIsImlhdCI6MTc1MDYxNTA2NzcyNiwiZXhwIjoxNzUwNjE1MDcxMzI2fQ,normal
2025-06-22T17:57:47.731Z,user030,user030,/browse,ViewPage,READ,56.134.235.38,eyJ1c2VyX2lkIjoidXNlcjAzMCIsImlhdCI6MTc1MDYxNTA2NzcyNiwiZXhwIjoxNzUwNjE1MDcxMzI2fQ,normal
2025-06-22T17:57:47.734Z,user030,user030,/browse,ViewPage,READ,56.134.235.38,eyJ1c2VyX2lkIjoidXNlcjAzMCIsImlhdCI6MTc1MDYxNTA2NzcyNiwiZXhwIjoxNzUwNjE1MDcxMzI2fQ,normal
2025-06-22T17:57:47.737Z,user030,user030,/browse,ViewPage,READ,56.134.235.38,eyJ1c2VyX2lkIjoidXNlcjAzMCIsImlhdCI6MTc1MDYxNTA2NzcyNiwiZXhwIjoxNzUwNjE1MDcxMzI2fQ,normal
2025-06-22T17:57:47.739Z,user030,user030,/logout,Logout,AUTH,56.134.235.38,eyJ1c2VyX2lkIjoidXNlcjAzMCIsImlhdCI6MTc1MDYxNTA2NzcyNiwiZXhwIjoxNzUwNjE1MDcxMzI2fQ,normal
2025-06-22T17:57:47.848Z,user031,user031,/login,Login,AUTH,59.183.15.107,eyJ1c2VyX2lkIjoidXNlcjAzMSIsImlhdCI6MTc1MDYxNTA2Nzg1MSwiZXhwIjoxNzUwNjE1MDcxNDUxfQ,normal
2025-06-22T17:57:47.853Z,user031,user031,/logout,Logout,AUTH,59.183.15.107,eyJ1c2VyX2lkIjoidXNlcjAzMSIsImlhdCI6MTc1MDYxNTA2Nzg1MSwiZXhwIjoxNzUwNjE1MDcxNDUxfQ,normal
2025-06-22T17:57:47.957Z,user032,user032,/login,Login,AUTH,58.136.80.171,eyJ1c2VyX2lkIjoidXNlcjAzMiIsImlhdCI6MTc1MDYxNTA2Nzk2MCwiZXhwIjoxNzUwNjE1MDcxNTYwfQ,normal
2025-06-22T17:57:47.961Z,user032,user032,/browse,ViewPage,READ,58.136.80.171,eyJ1c2VyX2lkIjoidXNlcjAzMiIsImlhdCI6MTc1MDYxNTA2Nzk2MCwiZXhwIjoxNzUwNjE1MDcxNTYwfQ,normal
